year,mm-dd,location,parameter,unit,datatype,value
2011,8-9,BON,spillpct,%,Spill Percent,45.641
2011,8-10,BON,spillpct,%,Spill Percent,46.484
2011,8-11,BON,spillpct,%,Spill Percent,45.125
2011,8-12,BON,spillpct,%,Spill Percent,42.104
2011,8-13,BON,spillpct,%,Spill Percent,47.458
2011,8-14,BON,spillpct,%,Spill Percent,56.231
2011,8-15,BON,spillpct,%,Spill Percent,49.252
2011,8-16,BON,spillpct,%,Spill Percent,46.399
2011,8-17,BON,spillpct,%,Spill Percent,46.875
2011,8-18,BON,spillpct,%,Spill Percent,46.662
2011,8-19,BON,spillpct,%,Spill Percent,43.990
2011,8-20,BON,spillpct,%,Spill Percent,53.102
2011,8-21,BON,spillpct,%,Spill Percent,54.452
2011,8-22,BON,spillpct,%,Spill Percent,53.684
2011,8-23,BON,spillpct,%,Spill Percent,52.546
2011,8-24,BON,spillpct,%,Spill Percent,49.097
2011,8-25,BON,spillpct,%,Spill Percent,47.691
2011,8-26,BON,spillpct,%,Spill Percent,51.592
2011,8-27,BON,spillpct,%,Spill Percent,53.922
2011,8-28,BON,spillpct,%,Spill Percent,53.419
2011,8-29,BON,spillpct,%,Spill Percent,58.862
2011,8-30,BON,spillpct,%,Spill Percent,57.939
2011,8-31,BON,spillpct,%,Spill Percent,57.037
2011,9-1,BON,spillpct,%,Spill Percent,2.982
2011,9-2,BON,spillpct,%,Spill Percent,1.138
2011,9-3,BON,spillpct,%,Spill Percent,1.194
2011,9-4,BON,spillpct,%,Spill Percent,1.273
2011,9-5,BON,spillpct,%,Spill Percent,1.093
2011,9-6,BON,spillpct,%,Spill Percent,1.104
2011,9-7,BON,spillpct,%,Spill Percent,1.083
2011,9-8,BON,spillpct,%,Spill Percent,1.137
2011,9-9,BON,spillpct,%,Spill Percent,0.972
2011,9-10,BON,spillpct,%,Spill Percent,0.999
2011,9-11,BON,spillpct,%,Spill Percent,1.124
2011,9-12,BON,spillpct,%,Spill Percent,1.489
2011,9-13,BON,spillpct,%,Spill Percent,1.123
2011,9-14,BON,spillpct,%,Spill Percent,1.197
2011,9-15,BON,spillpct,%,Spill Percent,1.200
2011,9-16,BON,spillpct,%,Spill Percent,1.067
2011,9-17,BON,spillpct,%,Spill Percent,1.157
2011,9-18,BON,spillpct,%,Spill Percent,1.109
2011,9-19,BON,spillpct,%,Spill Percent,0.977
2011,9-20,BON,spillpct,%,Spill Percent,0.636
2011,9-21,BON,spillpct,%,Spill Percent,0.972
2011,9-22,BON,spillpct,%,Spill Percent,1.103
2011,9-23,BON,spillpct,%,Spill Percent,1.079
2011,9-24,BON,spillpct,%,Spill Percent,1.272
2011,9-25,BON,spillpct,%,Spill Percent,1.225
2011,9-26,BON,spillpct,%,Spill Percent,0.906
2011,9-27,BON,spillpct,%,Spill Percent,0.928
2011,9-28,BON,spillpct,%,Spill Percent,0.504
2011,9-29,BON,spillpct,%,Spill Percent,0.556
2011,9-30,BON,spillpct,%,Spill Percent,0.561
2011,10-1,BON,spillpct,%,Spill Percent,0.692
2011,10-2,BON,spillpct,%,Spill Percent,0.695
2011,10-3,BON,spillpct,%,Spill Percent,0.612
2011,10-4,BON,spillpct,%,Spill Percent,0.614
2011,10-5,BON,spillpct,%,Spill Percent,0.506
2011,10-6,BON,spillpct,%,Spill Percent,0.472
2011,10-7,BON,spillpct,%,Spill Percent,0.617
2011,10-8,BON,spillpct,%,Spill Percent,0.508
2011,10-9,BON,spillpct,%,Spill Percent,0.548
2011,10-10,BON,spillpct,%,Spill Percent,0.446
2011,10-11,BON,spillpct,%,Spill Percent,0.456
2011,10-12,BON,spillpct,%,Spill Percent,0.515
2011,10-13,BON,spillpct,%,Spill Percent,0.472
2011,10-14,BON,spillpct,%,Spill Percent,0.403
2011,10-15,BON,spillpct,%,Spill Percent,0.396
2011,10-16,BON,spillpct,%,Spill Percent,0.412
2011,10-17,BON,spillpct,%,Spill Percent,0.435
2011,10-18,BON,spillpct,%,Spill Percent,0.248
2011,10-19,BON,spillpct,%,Spill Percent,0.546
2011,10-20,BON,spillpct,%,Spill Percent,0.492
2011,10-21,BON,spillpct,%,Spill Percent,0.460
2011,10-22,BON,spillpct,%,Spill Percent,0.447
2011,10-23,BON,spillpct,%,Spill Percent,0.555
2011,10-24,BON,spillpct,%,Spill Percent,0.514
2011,10-25,BON,spillpct,%,Spill Percent,0.390
2011,10-26,BON,spillpct,%,Spill Percent,0.366
2011,10-27,BON,spillpct,%,Spill Percent,0.467
2011,10-28,BON,spillpct,%,Spill Percent,0.437
2011,10-29,BON,spillpct,%,Spill Percent,0.397
2011,10-30,BON,spillpct,%,Spill Percent,0.497
2011,10-31,BON,spillpct,%,Spill Percent,0.494
2011,11-1,BON,spillpct,%,Spill Percent,0.345
2011,11-2,BON,spillpct,%,Spill Percent,6.016
2011,11-3,BON,spillpct,%,Spill Percent,6.677
2011,11-4,BON,spillpct,%,Spill Percent,4.517
2011,11-5,BON,spillpct,%,Spill Percent,10.219
2011,11-6,BON,spillpct,%,Spill Percent,13.834
2011,11-7,BON,spillpct,%,Spill Percent,13.672
2011,11-8,BON,spillpct,%,Spill Percent,19.357
2011,11-9,BON,spillpct,%,Spill Percent,16.350
2011,11-10,BON,spillpct,%,Spill Percent,11.794
2011,11-11,BON,spillpct,%,Spill Percent,2.385
2011,11-12,BON,spillpct,%,Spill Percent,1.483
2011,11-13,BON,spillpct,%,Spill Percent,1.048
